Ampulex_compressa_BND1382,0
Arge_humeralis_USNMENT01339627,0
Atomacera_decepta_USNMENT01339630,0
Schizocerella_lineata_USNMENT01322224,0
Aulacus_burquei_USNMENT01339672,0
Pristaulacus_stigmaterus_USNMENT01322229,0
Epyris_sp1_EX562,0
Goniozus_sp1_EX555,0
Pristocerus_sp1_EX552,0
Acanthocaudus_bicolor_USNMENT01322505,0
Acrisis_sp1_USNMENT01322601,0
Adelius_sp_nr_fasciipennis_USNMENT01322246,0
Ademon_sp1_USNMENT01322504,0
Adialytus_sp1_USNMENT01322467,0
Agathis_sp1_USNMENT01322249,0
Alabagrus_sp3_USNMENT01322247,0
Aleiodes_sp1_USNMENT01322233,0
Aliolus_spA_USNMENT01322550,0
Alysia_sp1_USNMENT01322532,0
Apanteles_sp4_USNMENT01322237,0
Aphaereta_sp_megalops_USNMENT01322462,0
Aphidius_sp4_USNMENT01322235,0
Aridelus_sp1_USNMENT01322471,0
Ascogaster_provancheri_USNMENT01322454,0
Asobara_sp1_USNMENT01322533,0
Aspilota_sp2_USNMENT01322446,0
Atanycolus_sp_hicoriae_USNMENT01322499,0
Aulacodes_nigriventris_USNMENT01322459,0
Aulosaphoides_sp1_USNMENT01322583,0
Austrozele_sp1_USNMENT01322441,0
Neothlipsis_cincta_USNMENT01322251,0
Bassus_sp4_USNMENT01322252,0
Binodoxys_sp1_USNMENT01322506,0
Binodoxys_sp2_USNMENT01322507,0
Biosteres_spinaciae_USNMENT01322591,0
Blacus_spA_USNMENT01322548,0
Bracon_sp1_USNMENT01322232,0
Callihormius_bifasciatus_USNMENT01322486,0
Cantharoctonus_sp1_USNMENT01322602,0
Capitonius_chontalensis_USNMENT01322558,0
Cardiochiles_sp1_USNMENT01322431,0
Cedria_paradoxa_USNMENT01322582,0
Centistes_sp1_USNMENT01322439,0
Chaenusa_americana_USNMENT01322482,0
Chaenusa_quadriceps_USNMENT01322484,0
Charmon_sp1_USNMENT01322560,0
Chelonus_Microchelonus_sp1_USNMENT01322561,0
Chorebus_posticus_USNMENT01322423,0
Chorebus_KPBS_sp7_USNMENT01322422,0
Chremylus_elaphus_USNMENT01322599,0
Lysitermoides_sp1_USNMENT01322608,0
Clinocentrus_sp2_USNMENT01322625,0
Coelinius_n_sp_USNMENT01322626,0
Coelinius_robinae_USNMENT01322424,0
Coelinius_sp1_USNMENT01322508,0
Coeloides_scolytivorus_USNMENT01322554,0
Coiba_jeffersoni_USNMENT01322487,0
Colastes_sp1_USNMENT01322617,0
Cosmophorus_sp1_USNMENT01322566,0
Cotesia_diacrisiae_USNMENT01322494,0
Cratospila_neocirce_USNMENT01322464,0
Neocremnops_virginiensis_USNMENT01322238,0
Dacnusa_KPBS_sp1_USNMENT01322427,0
Dapsilarthra_spA_USNMENT01322536,0
Diachasma_muliebre_USNMENT01322592,0
Diachasmimorpha_longicaudata_USNMENT01322503,0
Digonogastra_eurygaster_USNMENT01322500,0
Dinotrema_sp1_USNMENT01322537,0
Diolcogaster_sp3_USNMENT01322449,0
Diospilus_sp1_USNMENT01322575,0
Doryctes_erythromelas_USNMENT01322488,0
Doryctobracon_crawfordi_USNMENT01322594,0
Earinus_sp1_USNMENT01322461,0
Ecphylus_rohweri_USNMENT01322490,0
Elasmosoma_sp1_USNMENT01322574,0
